system:index,POINT_ID,VH_20250101,VH_20250111,VH_20250121,VH_20250131,VH_20250210,VH_20250220,VH_20250302,VH_20250312,VH_20250322,VH_20250401,VH_20250411,VH_20250421,VH_20250501,VH_20250511,VH_20250521,VH_20250531,VH_20250610,VH_20250620,VH_20250630,VH_20250710,VH_20250720,VV_20250101,VV_20250111,VV_20250121,VV_20250131,VV_20250210,VV_20250220,VV_20250302,VV_20250312,VV_20250322,VV_20250401,VV_20250411,VV_20250421,VV_20250501,VV_20250511,VV_20250521,VV_20250531,VV_20250610,VV_20250620,VV_20250630,VV_20250710,VV_20250720,crop,.geo
220,226,,,,,,,,,,-20.331093308963645,-22.986840504685915,,-31.3460688655758,-24.291174499520736,-25.531619445284257,-22.621419280092926,-16.448483981384207,-19.31208621458472,-18.959753584190754,-19.591688939938987,-20.972030410286113,,,,,,,,,,-12.32740950307563,-13.550150511842434,,-17.314644740149166,-11.289044861435965,-5.381208973685441,-11.177476081104876,-4.896097697275078,-11.79755176678579,-8.796474112743613,-12.335503253287351,-11.757504675853353,лен,"{""type"":""Polygon"",""coordinates"":[[[70.76716999999998,51.48869697731905],[70.76708926679672,51.48868981419403],[70.76701496002757,51.48866889501019],[70.7669529945603,51.488635884951876],[70.76690830285754,51.48859341164252],[70.7668844423493,51.488544855978674],[70.76688331227061,51.4884940830041],[70.76690500250167,51.48844513424821],[70.7669477864365,51.48840190602015],[70.76700825844058,51.48836783926627],[70.76708160494981,51.48834564567722],[70.76716198762779,51.48833709184457],[70.76724300808323,51.48834285864572],[70.76731821716008,51.48836248704853],[70.76738162826776,51.48839441464855],[70.76742819389759,51.4884361000314],[70.76745420739965,51.488484225062216],[70.76745759804021,51.48853495900249],[70.76743809585044,51.488584263432486],[70.76739725313901,51.48862821370888],[70.76733832094888,51.48866331136967],[70.76726599028562,51.48868676261801],[70.76718601871256,51.488696700715636],[70.76716999999998,51.48869697731905]]]}"
221,227,,,,,,,,,,-18.729306662243857,-22.822574894684756,,-31.05727890727801,-30.07640907807886,-20.55275523772362,-27.23808418608824,-18.277752446819935,-23.892734057385148,-17.589836397569083,-18.8210167762417,-20.383778032919203,,,,,,,,,,-12.313843444541646,-10.972114360965564,,-15.72699789577621,-15.819811905455918,-12.613515165210494,-15.214408094453596,-10.222135918901502,-15.456831962717018,-10.865142770872241,-12.208326306175817,-13.569127050119828,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.75261,51.49383497731903],[70.75252925769745,51.49382781419403],[70.75245494255334,51.49380689501017],[70.7523929701021,51.493773884951835],[70.75234827336232,51.49373141164245],[70.75232441016486,51.4936828559786],[70.75232327995884,51.49363208300402],[70.7523449726346,51.49358313424815],[70.75238776139153,51.493539906020104],[70.75244824021125,51.49350583926624],[70.75252159498712,51.493483645677216],[70.75260198672474,51.493475091844566],[70.75268301631174,51.49348085864572],[70.75275823386517,51.49350048704851],[70.75282165211972,51.49353241464851],[70.75286822299786,51.49357410003134],[70.7528942394319,51.49362222506214],[70.75289763045464,51.4936729590024],[70.75287812606689,51.49372226343242],[70.75283727875224,51.493766213708824],[70.75277833992,51.49380131136963],[70.75270600110451,51.49382476261799],[70.75262602051802,51.493834700715624],[70.75261,51.49383497731903]]]}"
222,228,,,,,,,,,,-18.442353762343146,-22.107389025096676,,-29.617413422324578,-25.613897058231654,-21.789431067931517,-26.607824852203542,-18.797372158289,-19.997488841528337,-17.33421275318078,-20.9266136019178,-18.574129429794212,,,,,,,,,,-11.446204031118805,-11.255705960516877,,-15.865357705478267,-15.535814223232485,-12.344992234897033,-12.465612653141367,-9.425277222938545,-12.927803243068581,-9.278136029655553,-12.926676172708358,-14.247228385466302,пшеница всходы,"{""type"":""Polygon"",""coordinates"":[[[70.762368,51.50516597731904],[70.76228723762097,51.50515881419401],[70.76221290399852,51.50513789501013],[70.76215091613797,51.505104884951756],[70.7621062082845,51.50506241164234],[70.76208233915362,51.50501385597847],[70.76208120866673,51.504963083003894],[70.76210290673643,51.504914134248025],[70.76214570613271,51.50487090602003],[70.76220619999032,51.504836839266204],[70.76227957300557,51.5048146456772],[70.76235998473227,51.50480609184457],[70.76244103446695,51.50481185864571],[70.76251627072291,51.50483148704847],[70.76257970474622,51.50486341464844],[70.76262628720413,51.50490510003122],[70.76265231010719,51.50495322506201],[70.76265570197324,51.50500395900227],[70.76263619273588,51.50505326343231],[70.7625953352647,51.50509721370875],[70.76253638177748,51.50513231136959],[70.76246402497509,51.505155762617974],[70.7623840245015,51.50516570071564],[70.762368,51.50516597731904]]]}"
223,229,,,,,,,,,,-18.929350444570193,-24.13999129147967,,-32.4508084718327,-25.607538622662258,-26.234433675909248,-23.261791454259686,-17.310803202817727,-21.948721118016458,-20.78437909656185,-21.537808081881536,-20.281073299112446,,,,,,,,,,-11.955133905384518,-11.141933475851404,,-15.851528442988844,-15.326966324145058,-12.850811889871949,-11.533707722406245,-10.88911952308628,-12.6967805209143,-12.444318761518048,-13.859314046597982,-14.798201869052557,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.777694,51.51441097731904],[70.77761322123077,51.514403814194004],[70.7775388725228,51.5143828950101],[70.77747687208227,51.514349884951685],[70.77743215515572,51.51430741164223],[70.77740828118088,51.51425885597834],[70.77740715046468,51.514208083003766],[70.77742885293792,51.514159134247926],[70.77747166102007,51.51411590601995],[70.77753216715442,51.514081839266154],[70.77760555506009,51.51405964567719],[70.77768598310566,51.514051091844564],[70.77776704928863,51.5140568586457],[70.77784230081315,51.51407648704845],[70.7779057477099,51.514108414648376],[70.77795233962138,51.51415010003113],[70.77797836780567,51.51419822506189],[70.7779817603602,51.51424895900215],[70.77796224716367,51.5142982634322],[70.77792138140084,51.51434221370868],[70.77786241594944,51.51437731136956],[70.77779004446273,51.51440076261797],[70.77771002775357,51.51441070071563],[70.777694,51.51441097731904]]]}"
224,230,,,,,,,,,,-20.950781953636277,-23.707776331569697,,-26.006679715139914,-30.623905799968934,-19.702764256097264,-23.412359881929216,-16.355823717638923,-21.213666766700825,-17.788279923381257,-20.13786419193737,-20.719430628441707,,,,,,,,,,-10.644896727687026,-7.736117204528909,,-12.466783884763016,-12.093682503190793,-5.239992921059329,-10.36359930833025,-5.129413621515836,-14.173711782903025,-9.176846269111357,-12.929357409407123,-14.085221741157897,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.781767,51.509632977319036],[70.78168622970264,51.509625814194],[70.78161188879217,51.50960489501011],[70.78154989485407,51.50957188495172],[70.78150518261727,51.50952941164228],[70.78148131114622,51.5094808559784],[70.78148018054854,51.50943008300383],[70.78150188074565,51.509381134247974],[70.78154468433819,51.50933790601999],[70.78160518412686,51.509303839266174],[70.78167856433588,51.50928164567719],[70.78175898394643,51.50927309184456],[70.7818400416275,51.5092788586457],[70.78191528525991,51.50929848704845],[70.78197872550254,51.5093304146484],[70.78202531252761,51.50937210003118],[70.7820513379821,51.509420225061945],[70.78205473018076,51.509470959002215],[70.78203521903067,51.50952026343224],[70.78199435755369,51.50956421370871],[70.78193539828642,51.50959931136957],[70.78186303438983,51.509622762617965],[70.78178302607262,51.50963270071563],[70.781767,51.509632977319036]]]}"
225,231,,,,,,,,,,-23.089008237519298,-22.962173727560458,,-20.116831817029148,-20.73769459887886,-17.853357803763178,-23.02498647557183,-21.38964628430702,-25.375774473961833,-19.53429288238316,-20.42552885490813,-30.21799079715679,,,,,,,,,,-12.512590561697694,-11.619692591145034,,-14.651004157033654,-14.127223769364463,-12.201937335478569,-11.117103294200689,-6.822732366474089,-16.575424389554282,-11.92552728213946,-13.60509702811395,-14.810859246959179,пшеница засор,"{""type"":""Polygon"",""coordinates"":[[[70.795284,51.51990997731904],[70.79520321147758,51.519902814194],[70.79512885379282,51.51988189501008],[70.79506684586643,51.51984888495165],[70.79502212354085,51.51980641164218],[70.79499824668356,51.51975785597828],[70.79499711583088,51.5197070830037],[70.7950188209245,51.51965813424787],[70.79506163417525,51.51961490601991],[70.79512214761505,51.51958083926614],[70.79519554438144,51.51955864567718],[70.79527598213771,51.519550091844565],[70.79535705810845,51.519555858645695],[70.79543231871871,51.519575487048414],[70.79549577327592,51.51960741464834],[70.79554237081287,51.519649100031074],[70.79556840213982,51.519697225061826],[70.79557179510401,51.51974795900208],[70.79555227955156,51.51979726343214],[70.79551140885468,51.51984121370863],[70.79545243628387,51.51987631136953],[70.79538005605909,51.51989976261797],[70.79530002968876,51.51990970071563],[70.795284,51.51990997731904]]]}"
226,232,,,,,,,,,,-20.16923420001682,-24.32166845161838,,-29.48516232984179,-24.58547914298886,-17.447982050986056,-24.376792852451025,-16.29079852182602,-21.250786101341994,-18.59284780505307,-19.307185835453712,-18.600055416020542,,,,,,,,,,-11.762681497104854,-11.612805749442115,,-17.862055440946026,-15.89571832042237,-11.119620362388591,-11.484505644419645,-8.576662076014323,-14.795206749728628,-11.755845404268712,-11.37709529790079,-13.288993538966286,пшеница всходы,"{""type"":""Polygon"",""coordinates"":[[[70.810478,51.52154797731904],[70.81039720857179,51.521540814194],[70.81032284821252,51.52151989501007],[70.81026083805584,51.52148688495164],[70.8102161141217,51.52144441164217],[70.81019223640564,51.521395855978255],[70.8101911055123,51.52134508300367],[70.81021281138662,51.52129613424787],[70.8102556261773,51.521252906019896],[70.8103161417936,51.52121883926614],[70.81038954119991,51.52119664567719],[70.81046998184932,51.52118809184457],[70.81055106073616,51.5211938586457],[70.81062632405336,51.52121348704841],[70.81068978089289,51.52124541464833],[70.81073638010587,51.52128710003106],[70.81076241236913,51.5213352250618],[70.81076580545536,51.52138595900207],[70.81074628920099,51.521435263432124],[70.8107054170341,51.52147921370862],[70.81064644234219,51.521514311369515],[70.81057405951404,51.52153776261796],[70.8104940302653,51.52154770071564],[70.810478,51.52154797731904]]]}"
227,233,,,,,,,,,,-22.364347703898463,-20.87018394357709,,-26.406273662973664,-23.554570528451166,-17.766279977745207,-27.17530547302162,-20.260538128947726,-21.6258581490016,-17.97039837017802,-20.14134659731524,-21.353890818402,,,,,,,,,,-12.770094230987873,-12.137865986450892,,-16.978307568740995,-15.105813153372285,0.4817592929396815,-8.656976767988876,-1.701466076067241,-12.51250444712997,-6.792147573972845,-9.864807285289338,-11.22516757542816,лен,"{""type"":""Polygon"",""coordinates"":[[[70.811555,51.51515197731903],[70.81147421991668,51.515144814193995],[70.81139986999924,51.515123895010085],[70.81133786855013,51.515090884951675],[70.81129315089615,51.51504841164222],[70.81126927653295,51.51499985597833],[70.81126814579834,51.514949083003756],[70.81128984862464,51.51490013424792],[70.81133265740317,51.51485690601994],[70.81139316452182,51.51482283926615],[70.81146655362132,51.514800645677184],[70.81154698297523,51.51479209184456],[70.81162805047695,51.5147978586457],[70.81170330322563,51.514817487048425],[70.81176675115448,51.51484941464836],[70.8118133438239,51.51489110003112],[70.81183937243162,51.51493922506187],[70.81184276504133,51.51498995900214],[70.81182325152739,51.51503926343218],[70.81178238509978,51.515083213708664],[70.81172341868917,51.515118311369534],[70.81165104602516,51.51514176261796],[70.81157102801431,51.51515170071562],[70.811555,51.51515197731903]]]}"
228,234,,,,,,,,,,-18.923343472464868,-22.170989514987607,,-25.80799608602929,-23.81808751775911,-18.17703538018628,-22.308769822190833,-16.81861666835989,-23.409062058312397,-18.954258594883406,-17.389294341238713,-19.03338906885199,,,,,,,,,,-9.644826806337665,-9.027817640628257,,-14.533511161617094,-13.917717673204592,-4.824836193170412,-10.328003092281769,-6.0661183748615715,-13.791542074178421,-10.560706063207515,-13.497886757628928,-13.983031969293094,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.823931,51.516160977319046],[70.82385021812725,51.516153814194],[70.82377586656283,51.51613289501009],[70.82371386374025,51.51609988495168],[70.8236691450957,51.516057411642215],[70.82364527020366,51.51600885597832],[70.82364413944401,51.51595808300374],[70.82366584275108,51.51590913424791],[70.82370865247792,51.51586590601993],[70.82376916093689,51.51583183926615],[70.8238425516621,51.51580964567718],[70.82392298279765,51.51580109184456],[70.82400405209515,51.515806858645696],[70.82407930651078,51.51582648704842],[70.82414275584513,51.515858414648356],[70.82418934954669,51.51590010003111],[70.82421537873098,51.51594822506186],[70.82421877141586,51.515998959002125],[70.82419925746966,51.51604826343217],[70.82415839013679,51.51609221370866],[70.82409942241998,51.51612731136954],[70.82402704815276,51.516150762617954],[70.82394702836936,51.51616070071563],[70.823931,51.516160977319046]]]}"
229,235,,,,,,,,,,-19.81598106864292,-21.04790423104269,,-26.39594210329733,-26.800486049106294,-19.5660979361779,-26.725325126079717,-17.88633993530872,-22.6055990198181,-18.755696186034267,-20.5935577548097,-20.73914855043358,,,,,,,,,,-8.088771336034718,-7.202823600223234,,-11.4921189345177,-9.523567664861586,-7.533332389646867,-9.999685549165912,-11.502095390328796,-15.718771508327894,-11.770910143805505,-11.236436316192222,-15.624508227801053,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.837747,51.51892997731903],[70.83766621321595,51.51892281419399],[70.83759185713119,51.51890189501008],[70.83752985053907,51.51886888495165],[70.83748512917579,51.51882641164219],[70.83746125283226,51.518777855978286],[70.8374601220039,51.518727083003704],[70.83748182663048,51.518678134247885],[70.83752463896,51.51863490601991],[70.83758515109768,51.51860083926614],[70.83765854628477,51.518578645677174],[70.83773898231023,51.51857009184456],[70.83782005653642,51.51857585864569],[70.83789531552725,51.518595487048415],[70.83795876871908,51.51862741464834],[70.83800536525337,51.518669100031076],[70.83803139602017,51.51871722506182],[70.83803478891136,51.51876795900209],[70.8380152737788,51.51881726343215],[70.83797440396135,51.518861213708625],[70.8379154326595,51.51889631136953],[70.83784305399217,51.518919762617955],[70.83776302934383,51.518929700715624],[70.837747,51.51892997731903]]]}"
230,236,,,,,,,,,,-20.44719064453882,-22.692327448712213,,-31.782773698650225,-30.935358526480993,-16.908951256880965,-23.17552951639315,-15.248963161942246,-19.28074643556069,-18.061796940632924,-18.39035589792109,-18.992709608252568,,,,,,,,,,-10.693943274065731,-9.202159733125676,,-16.826673281143517,-16.042930899208823,-9.620544211926878,-13.863119373497968,-10.31917993995623,-14.00287065954571,-13.991261032335728,-14.956389788121038,-14.269452793441923,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.843294,51.52558497731903],[70.843213201409,51.52557781419399],[70.84313883445714,51.52555689501005],[70.84307681880279,51.5255238849516],[70.84303209090358,51.52548141164212],[70.8430082110706,51.52543285597822],[70.84300708007706,51.52538208300363],[70.84302878787581,51.52533313424781],[70.84307160646235,51.525289906019864],[70.84313212744378,51.525255839266116],[70.84320553335743,51.525233645677176],[70.84328598113845,51.52522509184457],[70.84336706721349,51.52523085864569],[70.84344233720329,51.525250487048396],[70.8435057996687,51.525282414648295],[70.84355240301306,51.52532410003102],[70.8435784375843,51.52537222506175],[70.84358183097142,51.52542295900201],[70.84356231298682,51.52547226343208],[70.84352143719633,51.525516213708585],[70.84346245727589,51.525551311369505],[70.84339006803046,51.52557476261795],[70.84331003168653,51.52558470071563],[70.843294,51.52558497731903]]]}"
231,237,,,,,,,,,,-19.610882359003465,-21.575495216430955,,-26.476588232941168,-27.423537690133312,-20.735279912598997,-25.371330091098407,-18.908152908373054,-21.126114583347288,-18.85581963259995,-20.548917428252043,-20.527549283360994,,,,,,,,,,-9.845752527517002,-7.404190338772668,,-11.330370649873592,-13.006490423781713,-6.608634834685903,-8.955115947786954,-11.146673168862153,-13.879054408287493,-13.178695976161602,-13.720628305407885,-15.46080179724874,пшеница,"{""type"":""Polygon"",""coordinates"":[[[70.845392,51.51905697731904],[70.8453112129907,51.519049814194],[70.84523685669859,51.51902889501008],[70.84517484993356,51.51899588495166],[70.84513012844558,51.518953411642194],[70.84510625203546,51.51890485597828],[70.84510512120397,51.51885408300371],[70.84512682589107,51.51880513424789],[70.84516963833997,51.51876190601992],[70.84523015064639,51.51872783926614],[70.84530354603814,51.51870564567719],[70.84538398228788,51.518697091844565],[70.84546505674014,51.518702858645696],[70.84554031594084,51.51872248704843],[70.8456037693096,51.51875441464835],[70.84565036597382,51.51879610003109],[70.84567639681322,51.51884422506183],[70.84567978971386,51.5188949590021],[70.8456602745269,51.51894426343215],[70.84561940459548,51.51898821370864],[70.8455604331292,51.51902331136954],[70.84548805426003,51.51904676261796],[70.84540802938854,51.51905670071562],[70.845392,51.51905697731904]]]}"
